"ID","y"
"AS_M_1",-0.1347914
"AS_M_1",-0.1010577
"AS_M_1",0.005684533
"AS_M_1",-0.06754815
"AS_M_1",-0.02283926
"AS_M_1",-0.07683147
"AS_M_1",-0.003489331
"AS_M_1",0.00558841
"AS_M_1",-0.005632721
"AS_M_1",0.01767679
"AS_M_1",0.08840367
"AS_M_1",0.07720107
"AS_M_1",0.06400733
"AS_M_1",-0.02738757
"AS_M_1",-0.06842585
"AS_M_1",0.007967544
"AS_M_1",-0.04757394
"AS_M_1",-0.08840819
"AS_M_1",-0.06695498
"AS_M_1",-0.03521316
"AS_M_1",-0.07143439
"AS_M_1",-0.02983256
"AS_M_1",0.01398752
"AS_M_1",-0.020859
"AS_M_1",-0.007613379
"AS_M_1",-0.0004943013
"AS_M_1",-0.03290744
"AS_M_1",-0.05203522
"AS_M_1",-0.08719707
"AS_M_1",0.001721033
"AS_M_1",0.07237867
"AS_M_1",0.1157299
"AS_M_1",0.1306566
"AS_M_1",0.04999595
"AS_M_1",0.02726998
"AS_M_1",-0.03589007
"AS_M_1",0.108019
"AS_M_1",0.2458338
"AS_M_1",0.2156245
"AS_M_1",0.2473497
"AS_M_1",0.2871242
"AS_M_1",0.09192351
"AS_M_1",0.07115237
"AS_M_1",-0.1250936
"AS_M_1",-0.1501232
"AS_M_1",0.0007587466
"AS_M_1",0.1625187
"AS_M_1",0.02149445
"AS_M_1",-0.08307726
"AS_M_1",-0.283294
"AS_M_1",-0.3310402
"AS_M_1",-0.3892034
"AS_M_1",-0.3186129
"AS_M_1",-0.08743954
"AS_M_1",-0.08131485
"AS_M_1",-0.1101507
"AS_M_1",-0.135064
"AS_M_1",-0.2613617
"AS_M_1",-0.2715251
"AS_M_1",-0.3708809
"AS_M_1",-0.3364859
"AS_M_1",0.1470418
"AS_M_1",0.32981
"AS_M_1",0.2897852
"AS_M_1",0.1078749
"AS_M_1",-0.1737216
"AS_M_1",-0.09768096
"AS_M_1",0.007839561
"AS_M_1",0.05216069
"AS_M_1",0.05088941
"AS_M_1",0.02511589
"AS_M_1",-0.05916205
"AS_M_1",0.008795138
"AS_M_1",-0.08537707
"AS_M_1",-0.09131696
"AS_M_1",-0.07948643
"AS_M_1",-0.1608206
"AS_M_1",0.1440215
"AS_M_1",0.1439295
"AS_M_1",0.1720518
"AS_M_1",0.04737942
"AS_M_1",-0.1053075
"AS_M_1",-0.05060285
"AS_M_1",0.09918106
"AS_M_1",-0.01837156
"AS_M_1",-0.04075444
"AS_M_1",0.01119941
"AS_M_1",0.02101939
"AS_M_1",-0.1256327
"AS_M_1",-0.1066091
"AS_M_1",-0.07938632
"AS_M_1",-0.005929165
"AS_M_1",-0.007151157
"AS_M_1",0.03291719
"AS_M_1",0.03898733
"AS_M_1",-0.009191617
"AS_M_1",-0.00385013
