ID,z
AS_F_2,-0.01459813
AS_F_2,-0.030536
AS_F_2,-0.01014171
AS_F_2,0.007572016
AS_F_2,-0.009825134
AS_F_2,0.0390122
AS_F_2,-0.0381127
AS_F_2,-0.03638636
AS_F_2,0.02307693
AS_F_2,0.02152094
AS_F_2,0.1022335
AS_F_2,0.05367018
AS_F_2,-0.04656988
AS_F_2,-0.03421932
AS_F_2,-0.03104405
AS_F_2,-0.009642037
AS_F_2,-0.02985274
AS_F_2,0.0001900848
AS_F_2,-0.04311046
AS_F_2,-0.03540045
AS_F_2,-0.04200418
AS_F_2,0.02098227
AS_F_2,-0.007411692
AS_F_2,0.03827294
AS_F_2,0.01261889
AS_F_2,0.0129332
AS_F_2,0.0381299
AS_F_2,0.02286274
AS_F_2,0.03407102
AS_F_2,0.04010114
AS_F_2,0.01530552
AS_F_2,0.05350207
AS_F_2,0.02472307
AS_F_2,0.01128227
AS_F_2,-0.01256604
AS_F_2,0.007658769
AS_F_2,0.03477539
AS_F_2,0.01844174
AS_F_2,0.002059779
AS_F_2,-0.02595242
AS_F_2,-0.02112796
AS_F_2,-0.03333255
AS_F_2,-0.05042188
AS_F_2,-0.04756809
AS_F_2,-0.0103692
AS_F_2,0.01007807
AS_F_2,0.06272358
AS_F_2,0.04408745
AS_F_2,0.01590177
AS_F_2,0.05072617
AS_F_2,0.02615457
AS_F_2,-0.06554094
AS_F_2,0.02019108
AS_F_2,0.004691968
AS_F_2,0.03752919
AS_F_2,0.008899594
